drug,from_agency,to_agency,lag_days,lag_months,from_date,to_date,agency_pair
fentanyl citrate,FDA,EMA,3642,119.64520367936925,1998-02-03,2008-01-24,FDA -> EMA
fentanyl citrate,EMA,TGA,1957,64.2904073587385,2008-01-24,2013-06-03,EMA -> TGA
ferric carboxymaltose,TGA,FDA,842,27.660972404730618,2011-04-05,2013-07-25,TGA -> FDA
ferric derisomaltose,TGA,FDA,778,25.558475689881732,2017-11-29,2020-01-16,TGA -> FDA
ferric maltol,EMA,FDA,1316,43.232588699080154,2015-12-17,2019-07-25,EMA -> FDA
ferumoxytol,FDA,EMA,1024,33.63994743758213,2009-06-30,2012-04-19,FDA -> EMA
fesoterodine fumarate,FDA,HealthCanada,1196,39.2904073587385,2008-10-31,2012-02-09,FDA -> HealthCanada
fexofenadine hydrochloride,FDA,HealthCanada,321,10.545335085413928,1996-07-25,1997-06-11,FDA -> HealthCanada
fezolinetant,FDA,EMA,153,5.026281208935611,2023-05-12,2023-10-12,FDA -> EMA
fezolinetant,EMA,TGA,133,4.369250985545335,2023-10-12,2024-02-22,EMA -> TGA
fezolinetant,TGA,HealthCanada,285,9.362680683311432,2024-02-22,2024-12-03,TGA -> HealthCanada
fidaxomicin,FDA,EMA,118,3.876478318002628,2011-05-27,2011-09-22,FDA -> EMA
fidaxomicin,EMA,HealthCanada,259,8.508541392904073,2011-09-22,2012-06-07,EMA -> HealthCanada
fidaxomicin,HealthCanada,TGA,315,10.348226018396845,2012-06-07,2013-04-18,HealthCanada -> TGA
filgrastim,EMA,TGA,781,25.657030223390276,2008-07-24,2010-09-13,EMA -> TGA
filgrastim,TGA,HealthCanada,1228,40.34165571616294,2010-09-13,2014-01-23,TGA -> HealthCanada
finasteride,FDA,HealthCanada,189,6.2089356110381075,1997-12-19,1998-06-26,FDA -> HealthCanada
finerenone,FDA,TGA,132,4.336399474375821,2021-07-09,2021-11-18,FDA -> TGA
finerenone,TGA,Swissmedic,8,0.2628120893561104,2021-11-18,2021-11-26,TGA -> Swissmedic
finerenone,Swissmedic,EMA,20,0.657030223390276,2021-11-26,2021-12-16,Swissmedic -> EMA
finerenone,EMA,PMDA,71,2.3324572930354797,2021-12-16,2022-02-25,EMA -> PMDA
finerenone,PMDA,HealthCanada,231,7.588699080157687,2022-02-25,2022-10-14,PMDA -> HealthCanada
fingolimod,TGA,EMA,1,0.0328515111695138,2011-01-19,2011-01-20,TGA -> EMA
fingolimod,EMA,FDA,2253,74.01445466491458,2011-01-20,2017-03-22,EMA -> FDA
flecainide acetate,FDA,HealthCanada,1641,53.90932982917214,2001-07-31,2006-01-27,FDA -> HealthCanada
flibanserin,FDA,HealthCanada,924,30.354796320630747,2015-08-18,2018-02-27,FDA -> HealthCanada
florbetaben (18f),EMA,HealthCanada,1161,38.14060446780552,2013-12-19,2017-02-22,EMA -> HealthCanada
fluconazole,HealthCanada,FDA,2657,87.28646517739816,1995-12-31,2003-04-10,HealthCanada -> FDA
fludarabine phosphate,HealthCanada,FDA,373,12.253613666228645,2002-08-20,2003-08-28,HealthCanada -> FDA
flumazenil,HealthCanada,FDA,204,6.701708278580814,2004-03-22,2004-10-12,HealthCanada -> FDA
fluocinolone acetonide,FDA,HealthCanada,2084,68.46254927726675,2002-01-18,2007-10-03,FDA -> HealthCanada
fluocinonide,FDA,HealthCanada,1015,33.3442838370565,1995-02-27,1997-12-08,FDA -> HealthCanada
fluorescein sodium,HealthCanada,FDA,3740,122.86465177398159,1995-12-31,2006-03-28,HealthCanada -> FDA
fluorometholone,HealthCanada,FDA,4243,139.38896189224704,2012-05-28,2024-01-09,HealthCanada -> FDA
fluorouracil,FDA,HealthCanada,5483,180.12483574244413,1998-09-30,2013-10-04,FDA -> HealthCanada
flutamide,HealthCanada,FDA,1077,35.38107752956636,1998-10-07,2001-09-18,HealthCanada -> FDA
fluticasone furoate,FDA,HealthCanada,109,3.5808147174770038,2007-04-27,2007-08-14,FDA -> HealthCanada
fluticasone furoate,HealthCanada,EMA,419,13.764783180026281,2007-08-14,2008-10-06,HealthCanada -> EMA
fluticasone furoate / umeclidinium / vilanterol,EMA,TGA,1330,43.69250985545335,2017-09-14,2021-05-06,EMA -> TGA
fluticasone propionate,FDA,HealthCanada,686,22.536136662286463,1996-03-27,1998-02-11,FDA -> HealthCanada
fluvoxamine maleate,HealthCanada,FDA,1297,42.60840998685939,1997-05-12,2000-11-29,HealthCanada -> FDA
folic acid,FDA,HealthCanada,2136,70.17082785808147,2005-06-14,2011-04-20,FDA -> HealthCanada
follitropin alfa,HealthCanada,EMA,3603,118.36399474375821,2003-09-19,2013-07-31,HealthCanada -> EMA
follitropin alfa,EMA,TGA,847,27.825229960578184,2013-07-31,2015-11-25,EMA -> TGA
follitropin beta,HealthCanada,EMA,2813,92.4113009198423,2001-05-11,2009-01-22,HealthCanada -> EMA
follitropin delta,EMA,TGA,162,5.321944809461235,2016-10-13,2017-03-24,EMA -> TGA
follitropin delta,TGA,HealthCanada,755,24.802890932982915,2017-03-24,2019-04-18,TGA -> HealthCanada
fomepizole,FDA,HealthCanada,1092,35.873850197109064,1997-12-04,2000-11-30,FDA -> HealthCanada
fomepizole,HealthCanada,TGA,5839,191.81997371879106,2000-11-30,2016-11-25,HealthCanada -> TGA
fondaparinux sodium,FDA,HealthCanada,188,6.176084099868594,2001-12-07,2002-06-13,FDA -> HealthCanada
fosaprepitant dimeglumine,EMA,FDA,71,2.3324572930354797,2007-11-15,2008-01-25,EMA -> FDA
foscarnet sodium,FDA,HealthCanada,5606,184.16557161629433,2005-05-31,2020-10-05,FDA -> HealthCanada
fosinopril sodium,HealthCanada,FDA,19,0.6241787122207622,2003-11-06,2003-11-25,HealthCanada -> FDA
fosphenytoin sodium,FDA,HealthCanada,227,7.457293035479632,1996-08-05,1997-03-20,FDA -> HealthCanada
fostemsavir,EMA,Swissmedic,292,9.592641261498029,2020-12-10,2021-09-28,EMA -> Swissmedic
fremanezumab,EMA,TGA,229,7.522996057818659,2019-01-31,2019-09-17,EMA -> TGA
fremanezumab,TGA,HealthCanada,205,6.734559789750328,2019-09-17,2020-04-09,TGA -> HealthCanada
fruquintinib,FDA,EMA,169,5.551905387647832,2023-11-08,2024-04-25,FDA -> EMA
fruquintinib,EMA,Swissmedic,124,4.073587385019711,2024-04-25,2024-08-27,EMA -> Swissmedic
fruquintinib,Swissmedic,HealthCanada,14,0.45992115637319314,2024-08-27,2024-09-10,Swissmedic -> HealthCanada
fulvestrant,FDA,HealthCanada,663,21.780551905387647,2002-04-25,2004-02-17,FDA -> HealthCanada
fulvestrant,HealthCanada,EMA,5014,164.71747700394218,2004-02-17,2017-11-09,HealthCanada -> EMA
furosemide,HealthCanada,FDA,1244,40.86727989487516,1995-12-31,1999-05-28,HealthCanada -> FDA
futibatinib,FDA,EMA,208,6.83311432325887,2022-09-30,2023-04-26,FDA -> EMA
futibatinib,EMA,PMDA,33,1.0840998685939554,2023-04-26,2023-05-29,EMA -> PMDA
futibatinib,PMDA,Swissmedic,498,16.36005256241787,2023-05-29,2024-10-08,PMDA -> Swissmedic
gabapentin,FDA,HealthCanada,139,4.566360052562418,1998-10-09,1999-02-25,FDA -> HealthCanada
gadobenate dimeglumine,HealthCanada,FDA,237,7.7858081471747695,2004-03-31,2004-11-23,HealthCanada -> FDA
gadobutrol,HealthCanada,FDA,4144,136.13666228646517,1999-11-08,2011-03-14,HealthCanada -> FDA
gadobutrol,FDA,TGA,1402,46.057818659658345,2011-03-14,2015-01-14,FDA -> TGA
gadodiamide,HealthCanada,FDA,3816,125.36136662286465,1997-03-25,2007-09-05,HealthCanada -> FDA
gadopiclenol,FDA,EMA,386,12.680683311432325,2022-09-21,2023-10-12,FDA -> EMA
gadopiclenol,EMA,Swissmedic,70,2.299605781865966,2023-10-12,2023-12-21,EMA -> Swissmedic
gadoterate meglumine,FDA,HealthCanada,1346,44.21813403416557,2013-03-20,2016-11-25,FDA -> HealthCanada
gadoteridol,HealthCanada,FDA,1857,61.00525624178712,1998-09-08,2003-10-09,HealthCanada -> FDA
gadoxetate disodium,FDA,HealthCanada,560,18.396846254927727,2008-07-03,2010-01-14,FDA -> HealthCanada
galcanezumab,EMA,TGA,244,8.015768725361367,2018-09-20,2019-05-22,EMA -> TGA
galcanezumab,TGA,HealthCanada,69,2.266754270696452,2019-05-22,2019-07-30,TGA -> HealthCanada
galcanezumab,HealthCanada,PMDA,491,16.130091984231274,2019-07-30,2020-12-02,HealthCanada -> PMDA
galsulfase,FDA,HealthCanada,3030,99.5400788436268,2005-05-31,2013-09-16,FDA -> HealthCanada
ganaxolone,FDA,EMA,433,14.224704336399475,2022-03-18,2023-05-25,FDA -> EMA
ganciclovir,FDA,HealthCanada,9684,318.1340341655716,1996-03-04,2022-09-08,FDA -> HealthCanada
garadacimab,EMA,TGA,28,0.9198423127463863,2024-12-12,2025-01-09,EMA -> TGA
gatifloxacin,FDA,HealthCanada,521,17.115637319316686,2003-03-28,2004-08-30,FDA -> HealthCanada
gefapixant,Swissmedic,EMA,422,13.863337713534822,2022-05-24,2023-07-20,Swissmedic -> EMA
gefitinib,FDA,HealthCanada,226,7.424441524310118,2003-05-05,2003-12-17,FDA -> HealthCanada
gefitinib,HealthCanada,EMA,1954,64.19185282522996,2003-12-17,2009-04-23,HealthCanada -> EMA
gefitinib,EMA,TGA,432,14.19185282522996,2009-04-23,2010-06-29,EMA -> TGA
gemfibrozil,FDA,HealthCanada,318,10.446780551905388,1995-02-16,1995-12-31,FDA -> HealthCanada
gemtuzumab ozogamicin,FDA,EMA,174,5.716162943495401,2017-09-01,2018-02-22,FDA -> EMA
gemtuzumab ozogamicin,EMA,HealthCanada,644,21.156373193166885,2018-02-22,2019-11-28,EMA -> HealthCanada
gemtuzumab ozogamicin,HealthCanada,TGA,132,4.336399474375821,2019-11-28,2020-04-08,HealthCanada -> TGA
gilteritinib,PMDA,EMA,386,12.680683311432325,2018-08-29,2019-09-19,PMDA -> EMA
gilteritinib,EMA,TGA,189,6.2089356110381075,2019-09-19,2020-03-26,EMA -> TGA
givosiran,EMA,Swissmedic,424,13.92904073587385,2020-01-30,2021-03-29,EMA -> Swissmedic
givosiran,Swissmedic,TGA,962,31.603153745072273,2021-03-29,2023-11-16,Swissmedic -> TGA
glatiramer acetate,FDA,HealthCanada,1916,62.943495400788436,1996-12-20,2002-03-20,FDA -> HealthCanada
glecaprevir / pibrentasvir,EMA,TGA,182,5.978975032851511,2017-06-22,2017-12-21,EMA -> TGA
glimepiride,FDA,HealthCanada,3527,115.86727989487515,1995-11-30,2005-07-27,FDA -> HealthCanada
glofitamab,HealthCanada,EMA,33,1.0840998685939554,2023-03-24,2023-04-26,HealthCanada -> EMA
glofitamab,EMA,TGA,99,3.252299605781866,2023-04-26,2023-08-03,EMA -> TGA
glofitamab,TGA,Swissmedic,96,3.1537450722733245,2023-08-03,2023-11-07,TGA -> Swissmedic
glucagon,FDA,HealthCanada,7684,252.43101182654402,1998-09-11,2019-09-25,FDA -> HealthCanada
glucagon,HealthCanada,EMA,22,0.7227332457293035,2019-09-25,2019-10-17,HealthCanada -> EMA
glucarpidase,FDA,EMA,3586,117.80551905387647,2012-01-17,2021-11-11,FDA -> EMA
glyburide,FDA,HealthCanada,5357,175.98554533508542,1995-08-29,2010-04-29,FDA -> HealthCanada
glycerol phenylbutyrate,FDA,EMA,965,31.701708278580814,2013-02-01,2015-09-24,FDA -> EMA
glycerol phenylbutyrate,EMA,HealthCanada,176,5.781865965834428,2015-09-24,2016-03-18,EMA -> HealthCanada
glycopyrrolate,FDA,HealthCanada,2659,87.35216819973718,2004-12-22,2012-04-03,FDA -> HealthCanada
glycopyrronium bromide,EMA,PMDA,77,2.5295663600525624,2012-06-21,2012-09-06,EMA -> PMDA
golimumab,HealthCanada,FDA,17,0.5584756898817346,2009-04-07,2009-04-24,HealthCanada -> FDA
golimumab,FDA,EMA,62,2.0367936925098555,2009-04-24,2009-06-25,FDA -> EMA
golimumab,EMA,TGA,172,5.650459921156373,2009-06-25,2009-12-14,EMA -> TGA
gozetotide,EMA,Swissmedic,141,4.6320630749014455,2022-10-13,2023-03-03,EMA -> Swissmedic
granisetron,FDA,TGA,901,29.59921156373193,2008-09-12,2011-03-02,FDA -> TGA
granisetron,TGA,EMA,351,11.530880420499342,2011-03-02,2012-02-16,TGA -> EMA
guaifenesin,HealthCanada,FDA,2385,78.3508541392904,1995-12-31,2002-07-12,HealthCanada -> FDA
guanfacine,EMA,TGA,761,25.0,2015-07-23,2017-08-22,EMA -> TGA
guanfacine,TGA,PMDA,644,21.156373193166885,2017-08-22,2019-05-28,TGA -> PMDA
guselkumab,FDA,EMA,63,2.0696452036793693,2017-07-13,2017-09-14,FDA -> EMA
guselkumab,EMA,HealthCanada,57,1.8725361366622864,2017-09-14,2017-11-10,EMA -> HealthCanada
guselkumab,HealthCanada,PMDA,112,3.679369250985545,2017-11-10,2018-03-02,HealthCanada -> PMDA
guselkumab,PMDA,TGA,6,0.19710906701708278,2018-03-02,2018-03-08,PMDA -> TGA
halobetasol propionate,FDA,HealthCanada,5775,189.71747700394218,2004-12-16,2020-10-08,FDA -> HealthCanada
haloperidol,FDA,HealthCanada,1211,39.78318002628121,2007-11-29,2011-03-24,FDA -> HealthCanada
heparin sodium,FDA,HealthCanada,3516,115.5059132720105,1995-10-10,2005-05-26,FDA -> HealthCanada
heparin sodium,HealthCanada,Swissmedic,6052,198.81734559789749,2005-05-26,2021-12-20,HealthCanada -> Swissmedic
heparin sodium,Swissmedic,TGA,695,22.831800262812088,2021-12-20,2023-11-15,Swissmedic -> TGA
hexaminolevulinate hydrochloride,FDA,HealthCanada,1701,55.88042049934297,2010-05-28,2015-01-23,FDA -> HealthCanada
histamine dihydrochloride,EMA,PMDA,2519,82.75295663600525,2008-10-07,2015-08-31,EMA -> PMDA
human fibrinogen / human thrombin,EMA,TGA,4845,159.16557161629433,2008-07-24,2021-10-29,EMA -> TGA
human normal immunoglobulin,EMA,TGA,5053,165.9986859395532,2007-06-21,2021-04-21,EMA -> TGA
hydralazine hydrochloride,FDA,HealthCanada,7025,230.7818659658344,1997-06-30,2016-09-23,FDA -> HealthCanada
hydrochlorothiazide,FDA,HealthCanada,3177,104.36925098554534,1995-03-30,2003-12-10,FDA -> HealthCanada
hydrochlorothiazide; irbesartan,HealthCanada,FDA,4747,155.94612352168198,2000-02-29,2013-02-27,HealthCanada -> FDA
hydrocodone bitartrate,FDA,HealthCanada,4197,137.8777923784494,1997-09-23,2009-03-21,FDA -> HealthCanada
hydrocortisone,FDA,EMA,5683,186.6951379763469,1995-12-29,2011-07-21,FDA -> EMA
hydrocortisone,EMA,HealthCanada,2295,75.39421813403416,2011-07-21,2017-11-01,EMA -> HealthCanada
hydrocortisone valerate,FDA,HealthCanada,828,27.201051248357423,1998-08-12,2000-11-17,FDA -> HealthCanada
hydromorphone hydrochloride,HealthCanada,FDA,147,4.829172141918528,1995-03-29,1995-08-23,HealthCanada -> FDA
hydroxocobalamin,FDA,HealthCanada,1789,58.77135348226018,2006-12-15,2011-11-08,FDA -> HealthCanada
hydroxychloroquine sulfate,FDA,HealthCanada,2566,84.2969776609724,1995-11-30,2002-12-09,FDA -> HealthCanada
hydroxyurea,FDA,HealthCanada,1887,61.990801576872535,1995-08-18,2000-10-17,FDA -> HealthCanada
ibrutinib,FDA,EMA,253,8.31143232588699,2013-11-13,2014-07-24,FDA -> EMA
ibrutinib,EMA,HealthCanada,116,3.8107752956636003,2014-07-24,2014-11-17,EMA -> HealthCanada
ibrutinib,HealthCanada,PMDA,2984,98.02890932982916,2014-11-17,2023-01-18,HealthCanada -> PMDA
ibuprofen,FDA,HealthCanada,869,28.54796320630749,1995-04-20,1997-09-05,FDA -> HealthCanada
ibuprofen,HealthCanada,TGA,5289,173.75164257555846,1997-09-05,2012-02-28,HealthCanada -> TGA
ibuprofen,TGA,EMA,4307,141.49145860709592,2012-02-28,2023-12-14,TGA -> EMA
ibutilide fumarate,FDA,HealthCanada,1660,54.533508541392905,1995-12-28,2000-07-14,FDA -> HealthCanada
icatibant,EMA,TGA,696,22.864651773981603,2008-07-11,2010-06-07,EMA -> TGA
icosapent ethyl,FDA,HealthCanada,2713,89.12614980289094,2012-07-26,2019-12-30,FDA -> HealthCanada
icosapent ethyl,HealthCanada,EMA,395,12.976346911957949,2019-12-30,2021-01-28,HealthCanada -> EMA
icosapent ethyl,EMA,TGA,643,21.12352168199737,2021-01-28,2022-11-02,EMA -> TGA
icosapent ethyl,TGA,Swissmedic,20,0.657030223390276,2022-11-02,2022-11-22,TGA -> Swissmedic
idarubicin hydrochloride,FDA,HealthCanada,6023,197.8646517739816,1997-02-17,2013-08-15,FDA -> HealthCanada
idarucizumab,EMA,FDA,22,0.7227332457293035,2015-09-24,2015-10-16,EMA -> FDA
idarucizumab,FDA,HealthCanada,196,6.438896189224704,2015-10-16,2016-04-29,FDA -> HealthCanada
idarucizumab,HealthCanada,TGA,11,0.36136662286465177,2016-04-29,2016-05-10,HealthCanada -> TGA
idarucizumab,TGA,PMDA,120,3.9421813403416555,2016-05-10,2016-09-07,TGA -> PMDA
idebenone,EMA,Swissmedic,3172,104.20499342969777,2015-06-25,2024-03-01,EMA -> Swissmedic
idelalisib,FDA,EMA,1,0.0328515111695138,2014-07-23,2014-07-24,FDA -> EMA
idelalisib,EMA,TGA,190,6.241787122207621,2014-07-24,2015-01-30,EMA -> TGA
idelalisib,TGA,HealthCanada,56,1.8396846254927726,2015-01-30,2015-03-27,TGA -> HealthCanada
idursulfase,FDA,HealthCanada,324,10.64388961892247,2006-07-24,2007-06-13,FDA -> HealthCanada
ifosfamide,HealthCanada,FDA,810,26.609724047306177,1999-12-09,2002-02-26,HealthCanada -> FDA
imatinib,EMA,TGA,12,0.39421813403416556,2012-10-18,2012-10-30,EMA -> TGA
imipramine hydrochloride,FDA,HealthCanada,5859,192.47700394218134,2008-02-28,2024-03-14,FDA -> HealthCanada
imiquimod,FDA,HealthCanada,697,22.897503285151117,1997-02-27,1999-01-25,FDA -> HealthCanada
imiquimod,HealthCanada,EMA,4896,160.84099868593955,1999-01-25,2012-06-21,HealthCanada -> EMA
imlifidase,EMA,Swissmedic,662,21.747700394218132,2020-07-13,2022-05-06,EMA -> Swissmedic
imlifidase,Swissmedic,TGA,427,14.027595269382392,2022-05-06,2023-07-07,Swissmedic -> TGA
inavolisib,FDA,HealthCanada,127,4.1721419185282524,2024-10-10,2025-02-14,FDA -> HealthCanada
inclisiran,EMA,Swissmedic,329,10.808147174770038,2020-10-15,2021-09-09,EMA -> Swissmedic
inclisiran,Swissmedic,TGA,5,0.164257555847569,2021-09-09,2021-09-14,Swissmedic -> TGA
incobotulinumtoxina,HealthCanada,FDA,504,16.557161629434955,2009-03-13,2010-07-30,HealthCanada -> FDA
incobotulinumtoxina,FDA,TGA,4862,159.7240473061761,2010-07-30,2023-11-21,FDA -> TGA
indacaterol,EMA,TGA,281,9.231274638633376,2009-09-24,2010-07-02,EMA -> TGA
indapamide,HealthCanada,FDA,162,5.321944809461235,1995-02-15,1995-07-27,HealthCanada -> FDA
indocyanine green,FDA,HealthCanada,4032,132.45729303547964,2007-11-21,2018-12-05,FDA -> HealthCanada
indocyanine green,HealthCanada,Swissmedic,1601,52.595269382391585,2018-12-05,2023-04-24,HealthCanada -> Swissmedic
indocyanine green,Swissmedic,TGA,301,9.888304862023652,2023-04-24,2024-02-19,Swissmedic -> TGA
indomethacin,HealthCanada,FDA,302,9.921156373193167,1997-07-30,1998-05-28,HealthCanada -> FDA
indomethacin,FDA,TGA,4677,153.64651773981603,1998-05-28,2011-03-18,FDA -> TGA
inebilizumab,EMA,HealthCanada,764,25.09855453350854,2021-11-11,2023-12-15,EMA -> HealthCanada
inebilizumab,HealthCanada,Swissmedic,80,2.628120893561104,2023-12-15,2024-03-04,HealthCanada -> Swissmedic
infliximab,FDA,HealthCanada,1017,33.40998685939553,1998-08-24,2001-06-06,FDA -> HealthCanada
infliximab,HealthCanada,TGA,3988,131.01182654402103,2001-06-06,2012-05-07,HealthCanada -> TGA
infliximab,TGA,EMA,416,13.66622864651774,2012-05-07,2013-06-27,TGA -> EMA
infliximab,EMA,PMDA,767,25.19710906701708,2013-06-27,2015-08-03,EMA -> PMDA
ingenol mebutate,FDA,EMA,241,7.917214191852825,2012-01-23,2012-09-20,FDA -> EMA
ingenol mebutate,EMA,TGA,42,1.3797634691195795,2012-09-20,2012-11-01,EMA -> TGA
inotersen,EMA,Swissmedic,1096,36.00525624178712,2018-05-31,2021-05-31,EMA -> Swissmedic
inotuzumab ozogamicin,EMA,FDA,118,3.876478318002628,2017-04-21,2017-08-17,EMA -> FDA
inotuzumab ozogamicin,FDA,HealthCanada,210,6.898817345597897,2017-08-17,2018-03-15,FDA -> HealthCanada
inotuzumab ozogamicin,HealthCanada,TGA,57,1.8725361366622864,2018-03-15,2018-05-11,HealthCanada -> TGA
inotuzumab ozogamicin,TGA,PMDA,2113,69.41524310118265,2018-05-11,2024-02-22,TGA -> PMDA
insulin aspart,HealthCanada,FDA,5182,170.2365308804205,2001-07-18,2015-09-25,HealthCanada -> FDA
insulin aspart,FDA,EMA,412,13.534822601839684,2015-09-25,2016-11-10,FDA -> EMA
insulin aspart,EMA,TGA,1217,39.98028909329829,2016-11-10,2020-03-11,EMA -> TGA
insulin degludec,PMDA,EMA,48,1.5768725361366622,2012-08-31,2012-10-18,PMDA -> EMA
insulin degludec,EMA,FDA,1072,35.21681997371879,2012-10-18,2015-09-25,EMA -> FDA
insulin degludec,FDA,HealthCanada,700,22.996057818659658,2015-09-25,2017-08-25,FDA -> HealthCanada
insulin degludec,HealthCanada,TGA,91,2.9894875164257555,2017-08-25,2017-11-24,HealthCanada -> TGA
insulin degludec/insulin aspart,EMA,PMDA,43,1.4126149802890933,2012-10-18,2012-11-30,EMA -> PMDA
insulin detemir,HealthCanada,FDA,20,0.657030223390276,2005-09-29,2005-10-19,HealthCanada -> FDA
insulin detemir,FDA,TGA,2919,95.89356110381077,2005-10-19,2013-10-16,FDA -> TGA
insulin glargine,HealthCanada,EMA,4467,146.74770039421813,2002-04-03,2014-06-26,HealthCanada -> EMA
insulin glargine,EMA,PMDA,106,3.4822601839684624,2014-06-26,2014-10-10,EMA -> PMDA
insulin glargine,PMDA,TGA,31,1.0183968462549278,2014-10-10,2014-11-10,PMDA -> TGA
insulin glargine,TGA,FDA,401,13.173455978975033,2014-11-10,2015-12-16,TGA -> FDA
insulin icodec,Swissmedic,HealthCanada,5,0.164257555847569,2024-03-07,2024-03-12,Swissmedic -> HealthCanada
insulin icodec,HealthCanada,EMA,9,0.2956636005256242,2024-03-12,2024-03-21,HealthCanada -> EMA
insulin icodec,EMA,PMDA,71,2.3324572930354797,2024-03-21,2024-05-31,EMA -> PMDA
insulin lispro,HealthCanada,EMA,7489,246.02496714848883,1996-11-15,2017-05-18,HealthCanada -> EMA
insulin lispro,EMA,FDA,207,6.800262812089356,2017-05-18,2017-12-11,EMA -> FDA
interferon beta-1a,FDA,EMA,187,6.14323258869908,1996-05-17,1996-11-20,FDA -> EMA
interferon beta-1a,EMA,HealthCanada,442,14.520367936925098,1996-11-20,1998-02-05,EMA -> HealthCanada
interferon beta-1a,HealthCanada,TGA,5578,183.24572930354796,1998-02-05,2013-05-15,HealthCanada -> TGA
interferon beta-1b,EMA,HealthCanada,31,1.0183968462549278,1995-11-30,1995-12-31,EMA -> HealthCanada
iodixanol,HealthCanada,FDA,82,2.6938239159001314,1995-12-31,1996-03-22,HealthCanada -> FDA
iodixanol,FDA,TGA,5166,169.71090670170827,1996-03-22,2010-05-14,FDA -> TGA
ioflupane (123i),HealthCanada,EMA,1228,40.34165571616294,2017-12-11,2021-04-22,HealthCanada -> EMA
iohexol,FDA,HealthCanada,863,28.350854139290405,1995-10-24,1998-03-05,FDA -> HealthCanada
iopamidol,FDA,HealthCanada,428,14.060446780551905,1996-11-06,1998-01-08,FDA -> HealthCanada
ioversol,HealthCanada,FDA,1209,39.71747700394218,1995-02-05,1998-05-29,HealthCanada -> FDA
ipilimumab,FDA,EMA,55,1.8068331143232588,2011-03-25,2011-05-19,FDA -> EMA
ipilimumab,EMA,TGA,39,1.281208935611038,2011-05-19,2011-06-27,EMA -> TGA
ipilimumab,TGA,HealthCanada,219,7.194480946123521,2011-06-27,2012-02-01,TGA -> HealthCanada
ipilimumab,HealthCanada,PMDA,1212,39.81603153745072,2012-02-01,2015-05-28,HealthCanada -> PMDA
ipratropium bromide,FDA,HealthCanada,164,5.387647831800263,1995-10-20,1996-04-01,FDA -> HealthCanada
iptacopan,EMA,PMDA,71,2.3324572930354797,2024-03-21,2024-05-31,EMA -> PMDA
iptacopan,PMDA,Swissmedic,90,2.9566360052562417,2024-05-31,2024-08-29,PMDA -> Swissmedic
irbesartan,FDA,HealthCanada,244,8.015768725361367,1997-09-30,1998-06-01,FDA -> HealthCanada
irbesartan,HealthCanada,EMA,3836,126.01839684625492,1998-06-01,2008-12-01,HealthCanada -> EMA
irinotecan,EMA,TGA,145,4.763469119579501,2016-07-21,2016-12-13,EMA -> TGA
irinotecan hydrochloride,FDA,HealthCanada,3470,113.99474375821288,1996-06-14,2005-12-14,FDA -> HealthCanada
isatuximab,Swissmedic,EMA,8,0.2628120893561104,2020-03-18,2020-03-26,Swissmedic -> EMA
isatuximab,EMA,HealthCanada,34,1.1169513797634691,2020-03-26,2020-04-29,EMA -> HealthCanada
isatuximab,HealthCanada,TGA,0,0.0,2020-04-29,2020-04-29,HealthCanada -> TGA
isatuximab,TGA,PMDA,29,0.9526938239159001,2020-04-29,2020-05-28,TGA -> PMDA
isavuconazole,EMA,TGA,1392,45.729303547963205,2015-07-23,2019-05-15,EMA -> TGA
isoflurane,FDA,HealthCanada,599,19.678055190538764,1995-05-12,1996-12-31,FDA -> HealthCanada
isoproterenol hydrochloride,FDA,HealthCanada,1085,35.64388961892247,2017-08-02,2020-07-22,FDA -> HealthCanada
isotretinoin,FDA,HealthCanada,874,28.71222076215506,2002-11-08,2005-03-31,FDA -> HealthCanada
istradefylline,PMDA,FDA,2363,77.6281208935611,2013-03-08,2019-08-27,PMDA -> FDA
itraconazole,FDA,HealthCanada,7411,243.46254927726673,1996-12-06,2017-03-22,FDA -> HealthCanada
ivabradine,TGA,EMA,1784,58.60709592641261,2010-09-03,2015-07-23,TGA -> EMA
ivabradine,EMA,FDA,1369,44.973718791064385,2015-07-23,2019-04-22,EMA -> FDA
ivacaftor,FDA,EMA,114,3.7450722733245727,2012-01-31,2012-05-24,FDA -> EMA
ivacaftor,EMA,HealthCanada,186,6.110381077529566,2012-05-24,2012-11-26,EMA -> HealthCanada
ivacaftor,HealthCanada,TGA,217,7.128777923784494,2012-11-26,2013-07-01,HealthCanada -> TGA
ivermectin,FDA,TGA,6079,199.70433639947436,1996-11-22,2013-07-15,FDA -> TGA
ivermectin,TGA,HealthCanada,646,21.22207621550591,2013-07-15,2015-04-22,TGA -> HealthCanada
ivosidenib,FDA,EMA,1679,55.157687253613666,2018-07-20,2023-02-23,FDA -> EMA
ivosidenib,EMA,TGA,40,1.314060446780552,2023-02-23,2023-04-04,EMA -> TGA
ivosidenib,TGA,Swissmedic,436,14.323258869908015,2023-04-04,2024-06-13,TGA -> Swissmedic
ivosidenib,Swissmedic,HealthCanada,36,1.1826544021024967,2024-06-13,2024-07-19,Swissmedic -> HealthCanada
ixazomib,EMA,TGA,56,1.8396846254927726,2016-09-15,2016-11-10,EMA -> TGA
ixazomib citrate,FDA,PMDA,469,15.407358738501971,2015-11-20,2017-03-03,FDA -> PMDA
ixekizumab,EMA,FDA,26,0.8541392904073587,2016-02-25,2016-03-22,EMA -> FDA
