drug,from_agency,to_agency,lag_days,lag_months,from_date,to_date,agency_pair
metronidazole,FDA,HealthCanada,242,7.9500657030223385,1995-05-03,1995-12-31,FDA -> HealthCanada
mexiletine hydrochloride,FDA,HealthCanada,643,21.12352168199737,1995-05-16,1997-02-17,FDA -> HealthCanada
micafungin sodium,FDA,HealthCanada,797,26.182654402102497,2005-03-16,2007-05-22,FDA -> HealthCanada
miconazole nitrate,FDA,HealthCanada,727,23.88304862023653,1995-01-04,1996-12-31,FDA -> HealthCanada
midazolam,HealthCanada,FDA,7270,238.8304862023653,1999-06-21,2019-05-17,HealthCanada -> FDA
midodrine hydrochloride,FDA,HealthCanada,3475,114.15900131406045,1996-09-06,2006-03-13,FDA -> HealthCanada
midostaurin,FDA,HealthCanada,84,2.759526938239159,2017-04-28,2017-07-21,FDA -> HealthCanada
miglustat,FDA,HealthCanada,244,8.015768725361367,2003-07-31,2004-03-31,FDA -> HealthCanada
minoxidil,FDA,HealthCanada,5396,177.26675427069645,1995-12-13,2010-09-21,FDA -> HealthCanada
mirabegron,FDA,HealthCanada,251,8.245729303547963,2012-06-28,2013-03-06,FDA -> HealthCanada
mirtazapine,FDA,HealthCanada,1799,59.09986859395532,1996-06-14,2001-05-18,FDA -> HealthCanada
misoprostol,HealthCanada,FDA,394,12.943495400788436,2001-06-11,2002-07-10,HealthCanada -> FDA
mitomycin,FDA,HealthCanada,630,20.69645203679369,1995-04-19,1997-01-08,FDA -> HealthCanada
modafinil,FDA,HealthCanada,64,2.102496714848883,1998-12-24,1999-02-26,FDA -> HealthCanada
mometasone furoate,FDA,HealthCanada,294,9.658344283837057,1997-10-01,1998-07-22,FDA -> HealthCanada
morphine sulfate,HealthCanada,FDA,338,11.103810775295663,1995-07-31,1996-07-03,HealthCanada -> FDA
mupirocin,FDA,HealthCanada,1248,40.99868593955322,2002-12-04,2006-05-05,FDA -> HealthCanada
mycophenolate mofetil,FDA,HealthCanada,196,6.438896189224704,1995-05-03,1995-11-15,FDA -> HealthCanada
nabumetone,HealthCanada,FDA,644,21.156373193166885,1998-08-21,2000-05-26,HealthCanada -> FDA
nadolol,FDA,HealthCanada,8868,291.3272010512483,1995-11-09,2020-02-19,FDA -> HealthCanada
naloxone hydrochloride,HealthCanada,FDA,720,23.653088042049934,1995-02-01,1997-01-21,HealthCanada -> FDA
naltrexone hydrochloride,HealthCanada,FDA,197,6.471747700394218,1997-10-23,1998-05-08,HealthCanada -> FDA
naphazoline hydrochloride,FDA,HealthCanada,2975,97.73324572930355,1996-01-31,2004-03-24,FDA -> HealthCanada
naproxen,FDA,HealthCanada,324,10.64388961892247,1995-02-10,1995-12-31,FDA -> HealthCanada
naproxen sodium,FDA,HealthCanada,292,9.592641261498029,1995-03-14,1995-12-31,FDA -> HealthCanada
natalizumab,FDA,HealthCanada,674,22.141918528252297,2004-11-23,2006-09-28,FDA -> HealthCanada
nelarabine,FDA,HealthCanada,694,22.798948751642573,2005-10-28,2007-09-22,FDA -> HealthCanada
neostigmine methylsulfate,HealthCanada,FDA,5117,168.1011826544021,1999-05-28,2013-05-31,HealthCanada -> FDA
nepafenac,FDA,HealthCanada,972,31.93166885676741,2005-08-19,2008-04-17,FDA -> HealthCanada
nevirapine,FDA,HealthCanada,5261,172.8318002628121,1996-06-21,2010-11-16,FDA -> HealthCanada
nifedipine,FDA,HealthCanada,3301,108.44283837056504,1999-12-17,2008-12-30,FDA -> HealthCanada
nimodipine,FDA,HealthCanada,751,24.67148488830486,2007-04-17,2009-05-07,FDA -> HealthCanada
nitisinone,FDA,HealthCanada,5359,176.05124835742444,2002-01-18,2016-09-20,FDA -> HealthCanada
nitric oxide,FDA,HealthCanada,2101,69.02102496714849,1999-12-23,2005-09-23,FDA -> HealthCanada
nitrofurantoin,HealthCanada,FDA,2531,83.14717477003941,1997-04-17,2004-03-22,HealthCanada -> FDA
nitrogen,HealthCanada,FDA,6384,209.7240473061761,1995-12-31,2013-06-23,HealthCanada -> FDA
nitroglycerin,FDA,HealthCanada,192,6.307490144546649,1996-08-30,1997-03-10,FDA -> HealthCanada
nitrous oxide,HealthCanada,FDA,6377,209.49408672798947,1995-12-31,2013-06-16,HealthCanada -> FDA
nivolumab,FDA,HealthCanada,277,9.099868593955321,2014-12-22,2015-09-25,FDA -> HealthCanada
norethindrone,FDA,HealthCanada,3937,129.3363994743758,2002-10-21,2013-08-01,FDA -> HealthCanada
nystatin,FDA,HealthCanada,27,0.8869908015768725,1996-08-16,1996-09-12,FDA -> HealthCanada
obeticholic acid,FDA,HealthCanada,362,11.892247043363994,2016-05-27,2017-05-24,FDA -> HealthCanada
obinutuzumab,FDA,HealthCanada,389,12.779237844940866,2013-11-01,2014-11-25,FDA -> HealthCanada
ocrelizumab,FDA,HealthCanada,139,4.566360052562418,2017-03-28,2017-08-14,FDA -> HealthCanada
odevixibat,FDA,HealthCanada,832,27.33245729303548,2021-07-20,2023-10-30,FDA -> HealthCanada
ofatumumab,FDA,HealthCanada,4106,134.88830486202366,2009-10-26,2021-01-22,FDA -> HealthCanada
ofloxacin,HealthCanada,FDA,716,23.52168199737188,1995-12-31,1997-12-16,HealthCanada -> FDA
olanzapine,FDA,HealthCanada,28,0.9198423127463863,1996-09-30,1996-10-28,FDA -> HealthCanada
olaparib,FDA,HealthCanada,1232,40.473061760841,2014-12-19,2018-05-04,FDA -> HealthCanada
olmesartan medoxomil,FDA,HealthCanada,2378,78.12089356110381,2002-04-25,2008-10-28,FDA -> HealthCanada
omalizumab,FDA,HealthCanada,517,16.98423127463863,2003-06-20,2004-11-18,FDA -> HealthCanada
omeprazole,FDA,HealthCanada,452,14.848883048620236,2002-11-01,2004-01-27,FDA -> HealthCanada
ondansetron,FDA,HealthCanada,4934,162.08935611038106,1999-01-27,2012-07-31,FDA -> HealthCanada
orlistat,FDA,HealthCanada,41,1.3469119579500657,1999-04-23,1999-06-03,FDA -> HealthCanada
orphenadrine citrate,FDA,HealthCanada,984,32.32588699080158,1998-06-19,2001-02-27,FDA -> HealthCanada
ospemifene,FDA,HealthCanada,3062,100.59132720105124,2013-02-26,2021-07-16,FDA -> HealthCanada
oxaliplatin,FDA,HealthCanada,4877,160.21681997371877,2002-08-09,2015-12-16,FDA -> HealthCanada
oxcarbazepine,FDA,HealthCanada,90,2.9566360052562417,2000-01-14,2000-04-13,FDA -> HealthCanada
oxybutynin chloride,HealthCanada,FDA,89,2.923784494086728,1995-12-31,1996-03-29,HealthCanada -> FDA
oxycodone hydrochloride,HealthCanada,FDA,451,14.816031537450723,1997-08-01,1998-10-26,HealthCanada -> FDA
oxygen,HealthCanada,FDA,6377,209.49408672798947,1995-12-31,2013-06-16,HealthCanada -> FDA
oxymetazoline hydrochloride,HealthCanada,FDA,5537,181.89881734559788,2001-05-02,2016-06-29,HealthCanada -> FDA
oxytocin,HealthCanada,FDA,4180,137.31931668856768,1996-08-14,2008-01-24,HealthCanada -> FDA
paclitaxel,HealthCanada,FDA,127,4.1721419185282524,2001-09-20,2002-01-25,HealthCanada -> FDA
palbociclib,FDA,HealthCanada,1731,56.86596583442838,2015-02-03,2019-10-31,FDA -> HealthCanada
paliperidone,FDA,HealthCanada,281,9.231274638633376,2006-12-19,2007-09-26,FDA -> HealthCanada
palivizumab,FDA,HealthCanada,6103,200.4927726675427,1998-06-19,2015-03-05,FDA -> HealthCanada
palovarotene,HealthCanada,FDA,572,18.791064388961892,2022-01-21,2023-08-16,HealthCanada -> FDA
pamidronate disodium,FDA,HealthCanada,1074,35.282522996057814,1998-09-22,2001-08-31,FDA -> HealthCanada
panitumumab,FDA,HealthCanada,551,18.101182654402102,2006-09-27,2008-03-31,FDA -> HealthCanada
pegcetacoplan,FDA,HealthCanada,573,18.823915900131404,2021-05-14,2022-12-08,FDA -> HealthCanada
pegfilgrastim,FDA,HealthCanada,771,25.328515111695136,2002-01-31,2004-03-12,FDA -> HealthCanada
peginterferon alfa-2a,FDA,HealthCanada,301,9.888304862023652,2002-10-16,2003-08-13,FDA -> HealthCanada
peginterferon beta-1a,FDA,HealthCanada,360,11.826544021024967,2014-08-15,2015-08-10,FDA -> HealthCanada
pegvisomant,FDA,HealthCanada,937,30.781865965834427,2003-03-25,2005-10-17,FDA -> HealthCanada
pembrolizumab,FDA,HealthCanada,705,23.160315374507228,2014-09-04,2016-08-09,FDA -> HealthCanada
pemigatinib,FDA,HealthCanada,518,17.017082785808146,2020-04-17,2021-09-17,FDA -> HealthCanada
pentoxifylline,HealthCanada,FDA,175,5.7490144546649145,1997-01-14,1997-07-08,HealthCanada -> FDA
perampanel,FDA,HealthCanada,164,5.387647831800263,2012-10-22,2013-04-04,FDA -> HealthCanada
perfluorohexyloctane,FDA,HealthCanada,475,15.604467805519054,2023-05-18,2024-09-04,FDA -> HealthCanada
perflutren,HealthCanada,FDA,215,7.063074901445466,2000-12-28,2001-07-31,HealthCanada -> FDA
perindopril erbumine,HealthCanada,FDA,2582,84.82260183968462,2002-10-16,2009-11-10,HealthCanada -> FDA
permethrin,HealthCanada,FDA,247,8.114323258869907,1997-05-21,1998-01-23,HealthCanada -> FDA
pertuzumab,FDA,HealthCanada,308,10.11826544021025,2012-06-08,2013-04-12,FDA -> HealthCanada
phenobarbital sodium,HealthCanada,FDA,5375,176.57687253613665,2008-02-29,2022-11-17,HealthCanada -> FDA
phentolamine mesylate,FDA,HealthCanada,1192,39.15900131406045,1998-03-11,2001-06-15,FDA -> HealthCanada
phenylephrine hydrochloride,HealthCanada,FDA,3994,131.2089356110381,1995-12-31,2006-12-07,HealthCanada -> FDA
phenytoin,FDA,HealthCanada,1153,37.877792378449406,2001-01-31,2004-03-29,FDA -> HealthCanada
phenytoin sodium,FDA,HealthCanada,5918,194.41524310118265,1998-12-28,2015-03-12,FDA -> HealthCanada
pilocarpine hydrochloride,HealthCanada,FDA,2869,94.25098554533508,1997-01-08,2004-11-16,HealthCanada -> FDA
pimecrolimus,FDA,HealthCanada,461,15.14454664914586,2001-12-13,2003-03-19,FDA -> HealthCanada
pimozide,HealthCanada,FDA,4969,163.23915900131405,2002-02-19,2015-09-28,HealthCanada -> FDA
pirfenidone,FDA,HealthCanada,961,31.57030223390276,2014-10-15,2017-06-02,FDA -> HealthCanada
pitolisant hydrochloride,FDA,HealthCanada,224,7.35873850197109,2020-10-13,2021-05-25,FDA -> HealthCanada
plecanatide,FDA,HealthCanada,994,32.65440210249671,2017-01-19,2019-10-10,FDA -> HealthCanada
plerixafor,FDA,HealthCanada,1088,35.74244415243101,2008-12-15,2011-12-08,FDA -> HealthCanada
polyethylene glycol 3350,FDA,HealthCanada,3576,117.47700394218134,1999-02-18,2008-12-03,FDA -> HealthCanada
pomalidomide,FDA,HealthCanada,346,11.366622864651774,2013-02-08,2014-01-20,FDA -> HealthCanada
ponesimod,FDA,HealthCanada,41,1.3469119579500657,2021-03-18,2021-04-28,FDA -> HealthCanada
poractant alfa,FDA,HealthCanada,55,1.8068331143232588,1999-11-18,2000-01-12,FDA -> HealthCanada
posaconazole,FDA,HealthCanada,192,6.307490144546649,2006-09-15,2007-03-26,FDA -> HealthCanada
potassium acetate,HealthCanada,FDA,1796,59.00131406044678,2011-01-28,2015-12-29,HealthCanada -> FDA
potassium chloride,FDA,HealthCanada,1384,45.466491458607095,1996-04-26,2000-02-09,FDA -> HealthCanada
potassium citrate,HealthCanada,FDA,4176,137.1879106438896,1995-01-01,2006-06-08,HealthCanada -> FDA
pralatrexate,FDA,HealthCanada,3319,109.03416557161628,2009-09-24,2018-10-26,FDA -> HealthCanada
prasterone,FDA,HealthCanada,1080,35.4796320630749,2016-11-16,2019-11-01,FDA -> HealthCanada
pravastatin sodium,HealthCanada,FDA,945,31.044678055190538,2001-02-27,2003-09-30,HealthCanada -> FDA
praziquantel,HealthCanada,FDA,7570,248.68593955321944,1997-03-07,2017-11-27,HealthCanada -> FDA
prednicarbate,HealthCanada,FDA,3512,115.37450722733246,1997-02-06,2006-09-19,HealthCanada -> FDA
prednisolone sodium phosphate,FDA,HealthCanada,2,0.0657030223390276,1995-12-29,1995-12-31,FDA -> HealthCanada
pregabalin,FDA,HealthCanada,155,5.091984231274639,2004-12-30,2005-06-03,FDA -> HealthCanada
prilocaine hydrochloride,FDA,HealthCanada,1527,50.16425755584757,2010-09-29,2014-12-04,FDA -> HealthCanada
procainamide hydrochloride,FDA,HealthCanada,100,3.2851511169513796,1995-09-22,1995-12-31,FDA -> HealthCanada
progesterone,HealthCanada,FDA,499,16.392904073587385,1995-12-31,1997-05-13,HealthCanada -> FDA
propafenone hydrochloride,FDA,HealthCanada,107,3.515111695137976,2000-10-24,2001-02-08,FDA -> HealthCanada
propofol,FDA,HealthCanada,1212,39.81603153745072,1998-06-08,2001-10-02,FDA -> HealthCanada
propranolol hydrochloride,HealthCanada,FDA,1502,49.34296977660972,1996-07-19,2000-08-29,HealthCanada -> FDA
propylthiouracil,HealthCanada,FDA,581,19.086727989487514,2021-10-06,2023-05-10,HealthCanada -> FDA
pyridostigmine bromide,FDA,HealthCanada,6230,204.66491458607095,2002-12-26,2020-01-16,FDA -> HealthCanada
pyridoxine hydrochloride,HealthCanada,FDA,3727,122.43758212877792,2002-06-01,2012-08-14,HealthCanada -> FDA
quinine sulfate,HealthCanada,FDA,2295,75.39421813403416,1999-05-01,2005-08-12,HealthCanada -> FDA
rabeprazole sodium,FDA,HealthCanada,627,20.59789750328515,1999-08-19,2001-05-07,FDA -> HealthCanada
radium ra-223 dichloride,FDA,HealthCanada,211,6.931668856767411,2013-05-15,2013-12-12,FDA -> HealthCanada
raloxifene hydrochloride,FDA,HealthCanada,332,10.90670170827858,1997-12-09,1998-11-06,FDA -> HealthCanada
ramipril,HealthCanada,FDA,3428,112.6149802890933,1996-06-05,2005-10-24,HealthCanada -> FDA
ramucirumab,FDA,HealthCanada,451,14.816031537450723,2014-04-21,2015-07-16,FDA -> HealthCanada
ranibizumab,FDA,HealthCanada,361,11.85939553219448,2006-06-30,2007-06-26,FDA -> HealthCanada
ranolazine,FDA,HealthCanada,5452,179.10643889618922,2006-01-27,2020-12-31,FDA -> HealthCanada
rasburicase,FDA,HealthCanada,474,15.571616294349539,2002-07-12,2003-10-29,FDA -> HealthCanada
regorafenib,FDA,HealthCanada,165,5.4204993429697765,2012-09-27,2013-03-11,FDA -> HealthCanada
relugolix,FDA,HealthCanada,1026,33.70565045992115,2020-12-18,2023-10-10,FDA -> HealthCanada
remdesivir,HealthCanada,FDA,87,2.8580814717477003,2020-07-27,2020-10-22,HealthCanada -> FDA
repaglinide,FDA,HealthCanada,4599,151.08409986859394,1997-12-22,2010-07-26,FDA -> HealthCanada
reslizumab,FDA,HealthCanada,119,3.9093298291721417,2016-03-23,2016-07-20,FDA -> HealthCanada
ribavirin,HealthCanada,FDA,545,17.904073587385017,1996-12-05,1998-06-03,HealthCanada -> FDA
rifabutin,HealthCanada,FDA,6630,217.80551905387648,1995-12-31,2014-02-24,HealthCanada -> FDA
rifaximin,FDA,HealthCanada,3367,110.61103810775295,2004-05-25,2013-08-13,FDA -> HealthCanada
riluzole,FDA,HealthCanada,1723,56.60315374507227,1995-12-12,2000-08-30,FDA -> HealthCanada
riociguat,HealthCanada,FDA,19,0.6241787122207622,2013-09-19,2013-10-08,HealthCanada -> FDA
ripretinib,FDA,HealthCanada,35,1.149802890932983,2020-05-15,2020-06-19,FDA -> HealthCanada
risdiplam,FDA,HealthCanada,250,8.21287779237845,2020-08-07,2021-04-14,FDA -> HealthCanada
risperidone,FDA,HealthCanada,2958,97.17477003942182,1996-06-10,2004-07-16,FDA -> HealthCanada
ritonavir,FDA,HealthCanada,5323,174.86859395532193,1996-03-01,2010-09-27,FDA -> HealthCanada
rituximab,FDA,HealthCanada,842,27.660972404730618,1997-11-26,2000-03-17,FDA -> HealthCanada
rivaroxaban,HealthCanada,FDA,1019,33.47568988173456,2008-09-15,2011-07-01,HealthCanada -> FDA
rivastigmine,FDA,HealthCanada,146,4.7963206307490145,2007-07-06,2007-11-29,FDA -> HealthCanada
rocuronium bromide,HealthCanada,FDA,33,1.0840998685939554,2008-10-24,2008-11-26,HealthCanada -> FDA
roflumilast,HealthCanada,FDA,97,3.1865965834428382,2010-11-23,2011-02-28,HealthCanada -> FDA
romidepsin,FDA,HealthCanada,1441,47.33902759526938,2009-11-05,2013-10-16,FDA -> HealthCanada
romiplostim,FDA,HealthCanada,181,5.946123521681997,2008-08-22,2009-02-19,FDA -> HealthCanada
ropivacaine hydrochloride,FDA,HealthCanada,218,7.1616294349540075,1996-09-24,1997-04-30,FDA -> HealthCanada
rotigotine,FDA,HealthCanada,2143,70.40078843626806,2007-05-09,2013-03-21,FDA -> HealthCanada
rufinamide,FDA,HealthCanada,950,31.208935611038108,2008-11-14,2011-06-22,FDA -> HealthCanada
sapropterin dihydrochloride,FDA,HealthCanada,869,28.54796320630749,2007-12-13,2010-04-30,FDA -> HealthCanada
sarilumab,HealthCanada,FDA,130,4.270696452036794,2017-01-12,2017-05-22,HealthCanada -> FDA
satralizumab,HealthCanada,FDA,74,2.431011826544021,2020-06-01,2020-08-14,HealthCanada -> FDA
sebelipase alfa,FDA,HealthCanada,738,24.24441524310118,2015-12-08,2017-12-15,FDA -> HealthCanada
secukinumab,FDA,HealthCanada,37,1.2155059132720105,2015-01-21,2015-02-27,FDA -> HealthCanada
selegiline hydrochloride,FDA,HealthCanada,274,9.00131406044678,1996-05-15,1997-02-13,FDA -> HealthCanada
selexipag,FDA,HealthCanada,30,0.9855453350854139,2015-12-21,2016-01-20,FDA -> HealthCanada
selinexor,FDA,HealthCanada,1063,34.92115637319316,2019-07-03,2022-05-31,FDA -> HealthCanada
selpercatinib,FDA,HealthCanada,403,13.23915900131406,2020-05-08,2021-06-15,FDA -> HealthCanada
semaglutide,FDA,HealthCanada,30,0.9855453350854139,2017-12-05,2018-01-04,FDA -> HealthCanada
sevelamer carbonate,FDA,HealthCanada,992,32.58869908015769,2007-10-19,2010-07-07,FDA -> HealthCanada
sevelamer hydrochloride,FDA,HealthCanada,1036,34.03416557161629,1998-10-30,2001-08-31,FDA -> HealthCanada
sevoflurane,FDA,HealthCanada,207,6.800262812089356,1995-06-07,1995-12-31,FDA -> HealthCanada
silodosin,FDA,HealthCanada,4474,146.97766097240472,2008-10-08,2021-01-07,FDA -> HealthCanada
siltuximab,FDA,HealthCanada,224,7.35873850197109,2014-04-23,2014-12-03,FDA -> HealthCanada
simvastatin,HealthCanada,FDA,3425,112.51642575558475,1996-08-14,2005-12-30,HealthCanada -> FDA
sincalide,HealthCanada,FDA,8903,292.47700394218134,1998-07-08,2022-11-22,HealthCanada -> FDA
sinecatechins,FDA,HealthCanada,2501,82.16162943495401,2006-10-31,2013-09-05,FDA -> HealthCanada
siponimod,FDA,HealthCanada,331,10.873850197109066,2019-03-26,2020-02-20,FDA -> HealthCanada
sirolimus,FDA,HealthCanada,478,15.703022339027594,1999-09-15,2001-01-05,FDA -> HealthCanada
sodium acetate,HealthCanada,FDA,7747,254.50065703022338,1996-08-14,2017-10-30,HealthCanada -> FDA
sodium bicarbonate,HealthCanada,FDA,128,4.204993429697766,2005-07-04,2005-11-09,HealthCanada -> FDA
sodium chloride,FDA,HealthCanada,1318,43.29829172141918,2004-10-27,2008-06-06,FDA -> HealthCanada
sodium nitroprusside,HealthCanada,FDA,2142,70.36793692509855,2011-01-27,2016-12-08,HealthCanada -> FDA
sodium oxybate,FDA,HealthCanada,1115,36.629434954007884,2002-07-17,2005-08-05,FDA -> HealthCanada
sodium phenylbutyrate,FDA,HealthCanada,6845,224.86859395532193,1996-04-30,2015-01-26,FDA -> HealthCanada
sodium polystyrene sulfonate,FDA,HealthCanada,7342,241.19579500657028,1998-02-06,2018-03-15,FDA -> HealthCanada
sodium thiosulfate,HealthCanada,FDA,4964,163.07490144546648,1998-07-13,2012-02-14,HealthCanada -> FDA
sodium zirconium cyclosilicate,FDA,HealthCanada,433,14.224704336399475,2018-05-18,2019-07-25,FDA -> HealthCanada
sofosbuvir,FDA,HealthCanada,7,0.22996057818659657,2013-12-06,2013-12-13,FDA -> HealthCanada
solifenacin succinate,FDA,HealthCanada,458,15.045992115637318,2004-11-19,2006-02-20,FDA -> HealthCanada
somatropin,FDA,HealthCanada,1084,35.611038107752954,1995-05-25,1998-05-13,FDA -> HealthCanada
sotalol hydrochloride,HealthCanada,FDA,1514,49.73718791064389,1995-12-31,2000-02-22,HealthCanada -> FDA
sotorasib,FDA,HealthCanada,105,3.4494086727989486,2021-05-28,2021-09-10,FDA -> HealthCanada
soybean oil,HealthCanada,FDA,220,7.227332457293035,1995-12-31,1996-08-07,HealthCanada -> FDA
spironolactone,FDA,HealthCanada,7218,237.1222076215506,1999-07-29,2019-05-03,FDA -> HealthCanada
stiripentol,HealthCanada,FDA,2068,67.93692509855452,2012-12-21,2018-08-20,HealthCanada -> FDA
succinylcholine chloride,HealthCanada,FDA,1312,43.1011826544021,2014-09-30,2018-05-04,HealthCanada -> FDA
sucralfate,HealthCanada,FDA,89,2.923784494086728,1995-12-31,1996-03-29,HealthCanada -> FDA
sulfasalazine,HealthCanada,FDA,291,9.559789750328514,1995-12-31,1996-10-17,HealthCanada -> FDA
tacrolimus,HealthCanada,FDA,1577,51.806833114323254,1996-08-14,2000-12-08,HealthCanada -> FDA
tadalafil,HealthCanada,FDA,65,2.135348226018397,2003-09-17,2003-11-21,HealthCanada -> FDA
tafamidis,FDA,HealthCanada,798,26.21550591327201,2019-05-03,2021-07-09,FDA -> HealthCanada
tafamidis meglumine,FDA,HealthCanada,262,8.607095926412615,2019-05-03,2020-01-20,FDA -> HealthCanada
taliglucerase alfa,FDA,HealthCanada,758,24.901445466491456,2012-05-01,2014-05-29,FDA -> HealthCanada
tamsulosin hydrochloride,FDA,HealthCanada,4236,139.15900131406045,1997-04-15,2008-11-19,FDA -> HealthCanada
tazarotene,FDA,HealthCanada,8791,288.7976346911958,1997-06-13,2021-07-08,FDA -> HealthCanada
teduglutide,FDA,HealthCanada,987,32.42444152431012,2012-12-21,2015-09-04,FDA -> HealthCanada
telmisartan,FDA,HealthCanada,289,9.494086727989487,1998-11-10,1999-08-26,FDA -> HealthCanada
temozolomide,FDA,HealthCanada,75,2.463863337713535,1999-08-11,1999-10-25,FDA -> HealthCanada
temsirolimus,FDA,HealthCanada,205,6.734559789750328,2007-05-30,2007-12-21,FDA -> HealthCanada
tenecteplase,FDA,HealthCanada,502,16.491458607095925,2000-06-02,2001-10-17,FDA -> HealthCanada
tenofovir disoproxil fumarate,FDA,HealthCanada,508,16.68856767411301,2001-10-26,2003-03-18,FDA -> HealthCanada
terbinafine hydrochloride,FDA,HealthCanada,858,28.18659658344284,1996-05-10,1998-09-15,FDA -> HealthCanada
terconazole,HealthCanada,FDA,300,9.85545335085414,2003-06-11,2004-04-06,HealthCanada -> FDA
teriflunomide,FDA,HealthCanada,3533,116.06438896189225,2012-09-12,2022-05-16,FDA -> HealthCanada
teriparatide,FDA,HealthCanada,555,18.232588699080157,2002-11-26,2004-06-03,FDA -> HealthCanada
testosterone,FDA,HealthCanada,2322,76.28120893561103,1995-09-29,2002-02-06,FDA -> HealthCanada
testosterone cypionate,FDA,HealthCanada,5476,179.89487516425754,2005-01-31,2020-01-29,FDA -> HealthCanada
testosterone enanthate,FDA,HealthCanada,6120,201.05124835742444,2006-06-14,2023-03-17,FDA -> HealthCanada
testosterone undecanoate,HealthCanada,FDA,1848,60.709592641261494,2009-02-11,2014-03-05,HealthCanada -> FDA
tetrabenazine,HealthCanada,FDA,4267,140.17739816031536,1996-12-09,2008-08-15,HealthCanada -> FDA
tetracaine hydrochloride,HealthCanada,FDA,7365,241.9513797634691,1995-12-31,2016-02-29,HealthCanada -> FDA
thalidomide,FDA,HealthCanada,4402,144.61235216819972,1998-07-16,2010-08-04,FDA -> HealthCanada
theophylline,FDA,HealthCanada,5819,191.16294349540078,1995-01-04,2010-12-10,FDA -> HealthCanada
thiamine hydrochloride,FDA,HealthCanada,804,26.412614980289092,1996-05-03,1998-07-16,FDA -> HealthCanada
thiotepa,FDA,HealthCanada,5840,191.85282522996056,2001-04-02,2017-03-29,FDA -> HealthCanada
thyrotropin alfa,FDA,HealthCanada,1278,41.98423127463863,1998-11-30,2002-05-31,FDA -> HealthCanada
ticagrelor,HealthCanada,FDA,51,1.6754270696452036,2011-05-30,2011-07-20,HealthCanada -> FDA
tigecycline,FDA,HealthCanada,456,14.98028909329829,2005-06-15,2006-09-14,FDA -> HealthCanada
tinzaparin sodium,HealthCanada,FDA,1878,61.695137976346906,1995-05-24,2000-07-14,HealthCanada -> FDA
tipranavir,FDA,HealthCanada,152,4.993429697766097,2005-06-22,2005-11-21,FDA -> HealthCanada
tirzepatide,FDA,HealthCanada,475,15.604467805519054,2022-05-13,2023-08-31,FDA -> HealthCanada
tobramycin,FDA,HealthCanada,1490,48.94875164257556,1996-01-31,2000-02-29,FDA -> HealthCanada
tocilizumab,FDA,HealthCanada,112,3.679369250985545,2010-01-08,2010-04-30,FDA -> HealthCanada
tofersen,FDA,HealthCanada,675,22.174770039421812,2023-04-25,2025-02-28,FDA -> HealthCanada
tolterodine tartrate,FDA,HealthCanada,240,7.884362680683311,1998-03-25,1998-11-20,FDA -> HealthCanada
tolvaptan,FDA,HealthCanada,797,26.182654402102497,2009-05-19,2011-07-25,FDA -> HealthCanada
topiramate,FDA,HealthCanada,72,2.3653088042049935,1996-12-24,1997-03-06,FDA -> HealthCanada
trabectedin,HealthCanada,FDA,1989,65.34165571616295,2010-05-13,2015-10-23,HealthCanada -> FDA
tralokinumab,HealthCanada,FDA,75,2.463863337713535,2021-10-13,2021-12-27,HealthCanada -> FDA
tramadol hydrochloride,FDA,HealthCanada,4227,138.8633377135348,1995-03-03,2006-09-28,FDA -> HealthCanada
trandolapril,FDA,HealthCanada,411,13.501971090670171,1996-04-26,1997-06-11,FDA -> HealthCanada
tranexamic acid,HealthCanada,FDA,5066,166.4257555847569,1995-12-31,2009-11-13,HealthCanada -> FDA
trastuzumab,FDA,HealthCanada,322,10.578186596583443,1998-09-25,1999-08-13,FDA -> HealthCanada
travoprost,FDA,HealthCanada,2764,90.80157687253613,2001-03-16,2008-10-09,FDA -> HealthCanada
trazodone hydrochloride,HealthCanada,FDA,833,27.365308804204993,1995-01-18,1997-04-30,HealthCanada -> FDA
treosulfan,HealthCanada,FDA,1306,42.90407358738502,2021-06-25,2025-01-21,HealthCanada -> FDA
tretinoin,FDA,HealthCanada,39,1.281208935611038,1995-11-22,1995-12-31,FDA -> HealthCanada
triamcinolone acetonide,FDA,HealthCanada,567,18.626806833114323,1995-03-23,1996-10-10,FDA -> HealthCanada
trientine hydrochloride,FDA,HealthCanada,950,31.208935611038108,2018-02-07,2020-09-14,FDA -> HealthCanada
trifarotene,FDA,HealthCanada,52,1.7082785808147174,2019-10-04,2019-11-25,FDA -> HealthCanada
triheptanoin,FDA,HealthCanada,230,7.555847568988173,2020-06-30,2021-02-15,FDA -> HealthCanada
trimethoprim,HealthCanada,FDA,3827,125.7227332457293,2000-12-22,2011-06-15,HealthCanada -> FDA
trofinetide,FDA,HealthCanada,581,19.086727989487514,2023-03-10,2024-10-11,FDA -> HealthCanada
tropicamide,HealthCanada,FDA,1734,56.96452036793692,1995-12-31,2000-09-29,HealthCanada -> FDA
trospium chloride,FDA,HealthCanada,592,19.44809461235217,2004-05-28,2006-01-10,FDA -> HealthCanada
trypan blue,FDA,HealthCanada,629,20.66360052562418,2004-12-16,2006-09-06,FDA -> HealthCanada
tucatinib,FDA,HealthCanada,49,1.609724047306176,2020-04-17,2020-06-05,FDA -> HealthCanada
ubrogepant,FDA,HealthCanada,1053,34.59264126149803,2019-12-23,2022-11-10,FDA -> HealthCanada
